DOI,TokensTitulo,TokensAbstract,Autores,Fecha,Seccion
10.48550./arXiv.2503.11175,"['zero', 'tig', 'temporal', 'consistency', 'aware', 'zero', 'shot', 'illumination', 'guide', 'low', 'light', 'video', 'enhancement']","['low', 'light', 'underwater', 'video', 'suffer', 'poor', 'visibility', 'low', 'contrast', 'high', 'noise', 'necessitating', 'enhancement', 'visual', 'quality', 'however', 'exist', 'approach', 'typically', 'rely', 'pair', 'ground', 'truth', 'limit', 'practicality', 'often', 'fail', 'to', 'maintain', 'temporal', 'consistency', 'to', 'overcome', 'obstacle', 'paper', 'introduce', 'novel', 'zero', 'shot', 'learning', 'approach', 'name', 'zero', 'tig', 'leverage', 'retinex', 'theory', 'optical', 'flow', 'technique', 'propose', 'network', 'consist', 'enhancement', 'module', 'temporal', 'feedback', 'module', 'enhancement', 'module', 'comprise', 'three', 'subnetwork', 'low', 'light', 'image', 'denoising', 'illumination', 'estimation', 'reflection', 'denoising', 'temporal', 'enhancement', 'module', 'ensure', 'temporal', 'consistency', 'incorporate', 'histogram', 'equalization', 'optical', 'flow', 'computation', 'image', 'warp', 'to', 'align', 'enhanced', 'previous', 'frame', 'current', 'frame', 'thereby', 'maintain', 'continuity', 'additionally', 'address', 'color', 'distortion', 'underwater', 'datum', 'adaptively', 'balance', 'rgb', 'channel', 'experimental', 'result', 'demonstrate', 'method', 'achieve', 'low', 'light', 'video', 'enhancement', 'need', 'paired', 'training', 'datum', 'make', 'promising', 'applicable', 'method', 'real', 'world', 'scenario', 'enhancement']","Yini Li, Nantheera Anantrasirichai",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11172,"['uncertainty', 'aware', 'normal', 'guide', 'gaussian', 'splatte', 'surface', 'reconstruction', 'sparse', 'image', 'sequence']","['gaussian', 'splatting', 'have', 'achieve', 'impressive', 'rendering', 'performance', 'novel', 'view', 'synthesis', 'however', 'efficacy', 'diminish', 'considerably', 'sparse', 'image', 'sequence', 'inherent', 'datum', 'sparsity', 'amplify', 'geometric', 'uncertainty', 'optimization', 'often', 'lead', 'convergence', 'suboptimal', 'local', 'minima', 'result', 'noticeable', 'structural', 'artifact', 'reconstructed', 'http', 'url', 'mitigate', 'issue', 'propose', 'uncertainty', 'aware', 'normal', 'guide', 'gaussian', 'splatte', 'ung', 'gs', 'novel', 'framework', 'feature', 'explicit', 'spatial', 'uncertainty', 'field', 'suf', 'to', 'quantify', 'geometric', 'uncertainty', 'pipeline', 'ung', 'gs', 'enable', 'high', 'fidelity', 'rendering', 'achieve', 'high', 'precision', 'reconstruction', 'rely', 'prior', 'specifically', 'first', 'integrate', 'gaussian', 'base', 'probabilistic', 'modeling', 'training', 'to', 'optimize', 'suf', 'provide', 'model', 'adaptive', 'error', 'tolerance', 'uncertainty', 'aware', 'depth', 'rendering', 'strategy', 'be', 'then', 'employ', 'weight', 'depth', 'contribution', 'base', 'suf', 'effectively', 'reduce', 'noise', 'preserve', 'fine', 'detail', 'furthermore', 'uncertainty', 'guide', 'normal', 'refinement', 'method', 'adjust', 'influence', 'neighbor', 'depth', 'value', 'normal', 'estimation', 'promote', 'robust', 'result', 'extensive', 'experiment', 'demonstrate', 'ung', 'significantly', 'outperform', 'state', 'art', 'method', 'sparse', 'dense', 'sequence', 'code', 'will', 'be', 'open', 'source']","Zhen Tan, Xieyuanli Chen, Jinpu Zhang, Lei Feng, Dewen Hu",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11167,"['neuron', 'emulate', 'human', 'visual', 'cortex', 'improve', 'fidelity', 'interpretability', 'fmri', 'video', 'reconstruction']","['decode', 'visual', 'stimulus', 'neural', 'activity', 'be', 'essential', 'understand', 'human', 'brain', 'fmri', 'method', 'have', 'successfully', 'reconstruct', 'static', 'image', 'fmri', 'video', 'reconstruction', 'face', 'challenge', 'need', 'capture', 'spatiotemporal', 'dynamic', 'motion', 'scene', 'transition', 'recent', 'approach', 'have', 'improve', 'semantic', 'perceptual', 'alignment', 'struggle', 'to', 'integrate', 'coarse', 'fmri', 'datum', 'detailed', 'visual', 'feature', 'inspire', 'hierarchical', 'organization', 'visual', 'system', 'propose', 'neuron', 'novel', 'framework', 'decouple', 'learn', 'four', 'correlate', 'sub', 'task', 'key', 'object', 'segmentation', 'concept', 'recognition', 'scene', 'description', 'blurry', 'video', 'reconstruction', 'approach', 'simulate', 'visual', 'cortex', 'functional', 'specialization', 'allow', 'model', 'to', 'capture', 'diverse', 'video', 'content', 'inference', 'stage', 'neuron', 'generate', 'robust', 'conditioning', 'signal', 'pre', 'train', 'text', 'video', 'diffusion', 'model', 'to', 'reconstruct', 'video', 'extensive', 'experiment', 'demonstrate', 'neuron', 'outperform', 'state', 'art', 'baseline', 'achieve', 'solid', 'improvement', 'video', 'consistency', 'semantic', 'level', 'accuracy', 'notably', 'neuron', 'show', 'strong', 'functional', 'correlation', 'visual', 'cortex', 'highlight', 'potential', 'brain', 'computer', 'interface', 'clinical', 'application', 'code', 'model', 'weight', 'will', 'be', 'available', 'https', 'url']","Haonan Wang, Qixiang Zhang, Lehan Wang, Xuanqi Huang, Xiaomeng Li",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11159,"['stabilize', 'quantization', 'aware', 'training', 'implicit', 'regularization', 'hessian', 'matrix']","['quantization', 'aware', 'training', 'qat', 'be', 'one', 'prevail', 'neural', 'network', 'compression', 'solution', 'however', 'stability', 'have', 'be', 'challenge', 'yield', 'deteriorate', 'performance', 'quantization', 'error', 'be', 'inevitable', 'find', 'sharp', 'landscape', 'loss', 'lead', 'dramatic', 'performance', 'drop', 'be', 'essential', 'factor', 'cause', 'instability', 'theoretically', 'have', 'discover', 'perturbation', 'feature', 'would', 'bring', 'flat', 'local', 'minima', 'however', 'simply', 'add', 'perturbation', 'weight', 'feature', 'empirically', 'deteriorate', 'performance', 'full', 'precision', 'fp', 'model', 'paper', 'propose', 'feature', 'perturb', 'quantization', 'fpq', 'to', 'stochastically', 'perturb', 'feature', 'employ', 'feature', 'distillation', 'method', 'quantize', 'model', 'method', 'generalize', 'well', 'different', 'network', 'architecture', 'various', 'qat', 'method', 'furthermore', 'mathematically', 'show', 'fpq', 'implicitly', 'regularize', 'hessian', 'norm', 'calibrate', 'smoothness', 'loss', 'landscape', 'extensive', 'experiment', 'demonstrate', 'approach', 'significantly', 'outperform', 'current', 'state', 'art', 'sota', 'qat', 'method', 'even', 'fp', 'counterpart']","Junbiao Pang, Tianyang Cai",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11143,"['gaussianip', 'identity', 'preserve', 'realistic', 'human', 'generation', 'human', 'centric', 'diffusion', 'prior']","['text', 'guide', 'human', 'generation', 'have', 'advance', 'development', 'efficient', 'representation', 'lift', 'method', 'score', 'distillation', 'sampling', 'sds', 'however', 'current', 'method', 'suffer', 'prolonged', 'training', 'time', 'often', 'produce', 'result', 'lack', 'fine', 'facial', 'garment', 'detail', 'paper', 'propose', 'gaussianip', 'effective', 'two', 'stage', 'framework', 'generate', 'identity', 'preserve', 'realistic', 'human', 'text', 'image', 'prompt', 'core', 'insight', 'be', 'to', 'leverage', 'human', 'centric', 'knowledge', 'to', 'facilitate', 'generation', 'process', 'stage', 'propose', 'novel', 'adaptive', 'human', 'distillation', 'sampling', 'ahds', 'method', 'to', 'rapidly', 'generate', 'human', 'maintain', 'high', 'identity', 'consistency', 'image', 'prompt', 'achieve', 'realistic', 'appearance', 'compare', 'traditional', 'sds', 'method', 'ahds', 'well', 'align', 'human', 'centric', 'generation', 'process', 'enhance', 'visual', 'quality', 'notably', 'few', 'training', 'step', 'to', 'far', 'improve', 'visual', 'quality', 'face', 'clothe', 'region', 'design', 'view', 'consistent', 'refinement', 'vcr', 'strategy', 'stage', 'specifically', 'produce', 'detail', 'enhance', 'result', 'multi', 'view', 'image', 'stage', 'iteratively', 'ensure', 'texture', 'consistency', 'view', 'mutual', 'attention', 'distance', 'guide', 'attention', 'fusion', 'then', 'polished', 'version', 'human', 'can', 'be', 'achieve', 'directly', 'perform', 'reconstruction', 'refine', 'image', 'extensive', 'experiment', 'demonstrate', 'gaussianip', 'outperform', 'exist', 'method', 'visual', 'quality', 'training', 'efficiency', 'particularly', 'generate', 'identity', 'preserve', 'result', 'code', 'be', 'available', 'https', 'url']","Zichen Tang, Yuan Yao, Miaomiao Cui, Liefeng Bo, Hongyu Yang",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11140,"['mind', 'fuzzy', 'region', 'data', 'drive', 'alternating', 'learn', 'paradigm', 'stable', 'lesion', 'segmentation']","['deep', 'learning', 'have', 'achieve', 'significant', 'advancement', 'medical', 'image', 'segmentation', 'exist', 'model', 'still', 'face', 'challenge', 'accurately', 'segment', 'lesion', 'region', 'main', 'reason', 'be', 'lesion', 'region', 'medical', 'image', 'have', 'unclear', 'boundary', 'irregular', 'shape', 'small', 'tissue', 'density', 'difference', 'lead', 'label', 'ambiguity', 'however', 'exist', 'model', 'treat', 'datum', 'equally', 'take', 'quality', 'difference', 'account', 'training', 'process', 'result', 'noisy', 'label', 'negatively', 'impact', 'model', 'training', 'unstable', 'feature', 'representation', 'paper', 'data', 'drive', 'alternating', 'learn', 'dale', 'paradigm', 'be', 'propose', 'to', 'optimize', 'model', 'training', 'process', 'achieve', 'stable', 'high', 'precision', 'segmentation', 'paradigm', 'focus', 'two', 'key', 'point', 'reduce', 'impact', 'noisy', 'label', 'calibrate', 'unstable', 'representation', 'to', 'mitigate', 'negative', 'impact', 'noisy', 'label', 'loss', 'consistency', 'base', 'collaborative', 'optimization', 'method', 'be', 'propose', 'effectiveness', 'be', 'theoretically', 'demonstrate', 'specifically', 'label', 'confidence', 'parameter', 'be', 'introduce', 'to', 'dynamically', 'adjust', 'influence', 'label', 'different', 'confidence', 'level', 'model', 'training', 'thus', 'reduce', 'influence', 'noise', 'label', 'to', 'calibrate', 'learn', 'bias', 'unstable', 'representation', 'distribution', 'alignment', 'method', 'be', 'propose', 'method', 'restore', 'underlie', 'distribution', 'unstable', 'representation', 'thereby', 'enhance', 'discriminative', 'capability', 'fuzzy', 'region', 'representation', 'extensive', 'experiment', 'various', 'benchmark', 'model', 'backbone', 'demonstrate', 'superiority', 'dale', 'paradigm', 'achieve', 'average', 'performance', 'improvement', 'to']","Lexin Fang, Yunyang Xu, Xiang Ma, Xuemei Li, Caiming Zhang",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11133,"['spaceseg', 'high', 'precision', 'intelligent', 'perception', 'segmentation', 'method', 'multi', 'spacecraft', 'orbit', 'target']","['continuous', 'advancement', 'human', 'exploration', 'deep', 'space', 'intelligent', 'perception', 'high', 'precision', 'segmentation', 'technology', 'orbit', 'multi', 'spacecraft', 'target', 'have', 'become', 'critical', 'factor', 'ensure', 'success', 'modern', 'space', 'mission', 'however', 'complex', 'deep', 'space', 'environment', 'diverse', 'imaging', 'condition', 'high', 'variability', 'spacecraft', 'morphology', 'pose', 'significant', 'challenge', 'traditional', 'segmentation', 'method', 'paper', 'propose', 'spaceseg', 'innovative', 'vision', 'foundation', 'model', 'base', 'segmentation', 'framework', 'four', 'core', 'technical', 'innovation', 'first', 'multi', 'scale', 'hierarchical', 'attention', 'refinement', 'decoder', 'mshard', 'achieve', 'high', 'precision', 'feature', 'decode', 'cross', 'resolution', 'feature', 'fusion', 'hierarchical', 'attention', 'second', 'multi', 'spacecraft', 'connect', 'component', 'analysis', 'ms', 'cca', 'effectively', 'resolve', 'topological', 'structure', 'confusion', 'dense', 'target', 'third', 'spatial', 'domain', 'adaptation', 'transform', 'framework', 'sdat', 'eliminate', 'cross', 'domain', 'disparity', 'resist', 'spatial', 'sensor', 'perturbation', 'composite', 'enhancement', 'strategy', 'finally', 'custom', 'multi', 'spacecraft', 'segmentation', 'task', 'loss', 'function', 'be', 'create', 'to', 'significantly', 'improve', 'segmentation', 'robustness', 'deep', 'space', 'scenario', 'to', 'support', 'algorithm', 'validation', 'construct', 'first', 'multi', 'scale', 'orbit', 'multi', 'spacecraft', 'semantic', 'segmentation', 'dataset', 'spacee', 'cover', 'four', 'type', 'spatial', 'background', 'typical', 'spacecraft', 'target', 'testing', 'spaceseg', 'achieve', 'state', 'art', 'performance', 'miou', 'macc', 'surpass', 'exist', 'good', 'method', 'percentage', 'point', 'dataset', 'code', 'be', 'open', 'sourced', 'https', 'url', 'to', 'provide', 'critical', 'technical', 'support', 'next', 'generation', 'space', 'situational', 'awareness', 'system']","Hao Liu, Pengyu Guo, Siyuan Yang, Zeqing Jiang, Qinglei Hu, Dongyu Li",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11129,"['direction', 'aware', 'diagonal', 'autoregressive', 'image', 'generation']","['raster', 'order', 'image', 'token', 'sequence', 'exhibit', 'significant', 'euclidean', 'distance', 'index', 'adjacent', 'token', 'line', 'break', 'make', 'unsuitable', 'autoregressive', 'generation', 'to', 'address', 'issue', 'paper', 'propose', 'direction', 'aware', 'diagonal', 'autoregressive', 'image', 'generation', 'dar', 'method', 'generate', 'image', 'token', 'follow', 'diagonal', 'scanning', 'order', 'propose', 'diagonal', 'scanning', 'order', 'ensure', 'tokens', 'adjacent', 'index', 'remain', 'close', 'proximity', 'enable', 'causal', 'attention', 'to', 'gather', 'information', 'broad', 'range', 'direction', 'additionally', 'two', 'direction', 'aware', 'module', 'rope', 'direction', 'embedding', 'be', 'introduce', 'enhance', 'model', 'capability', 'to', 'handle', 'frequent', 'change', 'generation', 'direction', 'to', 'leverage', 'representational', 'capacity', 'image', 'tokenizer', 'use', 'codebook', 'image', 'token', 'embedding', 'propose', 'model', 'vary', 'scale', 'range', 'm', 'imagenet', 'benchmark', 'dar', 'xl', 'outperform', 'previous', 'autoregressive', 'image', 'generator', 'achieve', 'state', 'art', 'fid', 'score']","Yijia Xu, Jianzhong Ju, Jian Luan, Jinshi Cui",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11122,"['drivegen', 'generalize', 'robust', 'detection', 'drive', 'controllable', 'text', 'image', 'diffusion', 'generation']","['autonomous', 'driving', 'vision', 'centric', 'detection', 'aim', 'to', 'identify', 'object', 'image', 'however', 'high', 'data', 'collection', 'cost', 'diverse', 'real', 'world', 'scenario', 'limit', 'scale', 'training', 'datum', 'distribution', 'shift', 'occur', 'training', 'test', 'datum', 'exist', 'method', 'often', 'suffer', 'performance', 'degradation', 'know', 'out', 'distribution', 'ood', 'problem', 'to', 'address', 'controllable', 'text', 'image', 'diffusion', 'offer', 'potential', 'solution', 'training', 'datum', 'enhancement', 'be', 'require', 'to', 'generate', 'diverse', 'ood', 'scenario', 'precise', 'object', 'geometry', 'nevertheless', 'exist', 'controllable', 'approach', 'be', 'restrict', 'limited', 'scale', 'training', 'datum', 'struggle', 'to', 'preserve', 'annotate', 'object', 'paper', 'present', 'drivegen', 'method', 'design', 'to', 'improve', 'robustness', 'detector', 'drive', 'training', 'free', 'controllable', 'text', 'image', 'diffusion', 'generation', 'extra', 'diffusion', 'model', 'training', 'drivegen', 'consistently', 'preserve', 'object', 'precise', 'geometry', 'diverse', 'ood', 'generation', 'consist', 'stage', 'self', 'prototype', 'extraction', 'empirically', 'find', 'self', 'attention', 'feature', 'be', 'semantic', 'aware', 'require', 'accurate', 'region', 'selection', 'object', 'thus', 'extract', 'precise', 'object', 'feature', 'layout', 'to', 'capture', 'object', 'geometry', 'term', 'self', 'prototype', 'prototype', 'guide', 'diffusion', 'to', 'preserve', 'object', 'various', 'ood', 'scenario', 'perform', 'semantic', 'aware', 'feature', 'alignment', 'shallow', 'feature', 'alignment', 'denoise', 'extensive', 'experiment', 'demonstrate', 'effectiveness', 'drivegen', 'improve', 'detection', 'code', 'be', 'available', 'https', 'url']","Hongbin Lin, Zilu Guo, Yifan Zhang, Shuaicheng Niu, Yafeng Li, Ruimao Zhang, Shuguang Cui, Zhen Li",14/03/2025,Vision&Patrones
10.48550./arXiv.2503.11117,"['destination', 'novel', 'benchmark', 'exploration', 'aware', 'embody', 'question', 'answer']","['embody', 'question', 'answer', 'eqa', 'be', 'challenging', 'task', 'embody', 'intelligence', 'require', 'agent', 'to', 'dynamically', 'explore', 'environment', 'actively', 'gather', 'visual', 'information', 'perform', 'multi', 'step', 'reasoning', 'to', 'answer', 'question', 'however', 'current', 'eqa', 'approach', 'suffer', 'critical', 'limitation', 'exploration', 'efficiency', 'dataset', 'design', 'evaluation', 'metric', 'moreover', 'exist', 'dataset', 'often', 'introduce', 'bias', 'prior', 'knowledge', 'lead', 'disembody', 'reasoning', 'frontier', 'base', 'exploration', 'strategy', 'struggle', 'cluttered', 'environment', 'fail', 'to', 'ensure', 'fine', 'grain', 'exploration', 'task', 'relevant', 'area', 'to', 'address', 'challenge', 'construct', 'exploration', 'aware', 'embody', 'question', 'answer', 'benchmark', 'express', 'bench', 'large', 'dataset', 'design', 'specifically', 'to', 'evaluate', 'exploration', 'reasoning', 'capability', 'express', 'bench', 'consist', 'exploration', 'trajectory', 'question', 'trajectory', 'pair', 'to', 'improve', 'exploration', 'efficiency', 'propose', 'fine', 'eqa', 'hybrid', 'exploration', 'model', 'integrate', 'frontier', 'base', 'goal', 'orient', 'navigation', 'to', 'guide', 'agent', 'task', 'relevant', 'region', 'more', 'effectively', 'additionally', 'introduce', 'novel', 'evaluation', 'metric', 'exploration', 'answer', 'consistency', 'eac', 'ensure', 'faithful', 'assessment', 'measure', 'alignment', 'answer', 'grounding', 'exploration', 'reliability', 'extensive', 'experimental', 'comparison', 'state', 'art', 'eqa', 'model', 'demonstrate', 'effectiveness', 'express', 'bench', 'advance', 'embody', 'exploration', 'question', 'reasoning']","Kaixuan Jiang, Yang Liu, Weixing Chen, Jingzhou Luo, Ziliang Chen, Ling Pan, Guanbin Li, Liang Lin",14/03/2025,Vision&Patrones
